,Date,Project,Method,OD260/280,OD260/230,Concentration,Yield(ug)
2860,2021-10-01,RTB-IBD,Chemagen,1.81,2.08,85.18,12.777000000000001
2861,2021-11-26,RTB-IBD,Chemagen,1.9,2.08,106.35,15.9525
2862,2021-11-09,RTB-IBD,Chemagen,1.92,2.3,176.4,26.46
2863,2021-12-15,RTB-IBD,Chemagen,1.92,2.15,73.08,10.962
2864,2021-12-10,RTB-IBD,Chemagen,1.88,1.85,149.93,22.4895
2865,2021-12-17,RTB-IBD,Chemagen,1.79,1.71,81.14,12.171
2866,2021-10-12,RTB-IBD,Chemagen,1.95,2.38,98.99,14.8485
2867,2021-12-07,RTB-IBD,Chemagen,1.93,2.19,104.3,15.645
2868,2021-10-27,RTB-IBD,Chemagen,1.97,2.28,87.07,13.060499999999998
2869,2021-12-03,RTB-IBD,Chemagen,2.03,1.77,87.04,13.056000000000001
2870,2021-10-15,RTB-IBD,Chemagen,2.01,1.8,64.54,9.681000000000001
2871,2021-11-26,RTB-IBD,Chemagen,1.97,2.26,70.29,10.543500000000002
2872,2021-12-13,RTB-IBD,Chemagen,1.4,0.24,74.23,11.1345
2873,2021-12-20,RTB-IBD,Chemagen,1.9,2.17,64.32,9.647999999999998
2874,2021-10-20,RTB-IBD,Chemagen,1.87,2.01,64.11,9.6165
2875,2021-10-22,RTB-IBD,Chemagen,1.91,2.21,73.23,10.9845
2876,2021-10-29,RTB-IBD,Chemagen,1.97,2.3,63.63,9.5445
2877,2021-10-15,RTB-IBD,Chemagen,1.9,2.28,78.48,11.772
2878,2021-10-05,RTB-IBD,Chemagen,1.85,1.94,117.34,17.601
2879,2021-10-01,RTB-IBD,Chemagen,1.95,2.34,83.25,12.4875
2880,2021-11-05,RTB-IBD,Chemagen,1.93,2.11,78.91,11.8365
2881,2021-11-15,RTB-IBD,Chemagen,2.03,0.76,96.68,14.502000000000002
2882,2021-11-23,RTB-IBD,Chemagen,1.85,1.97,68.0,10.2
2883,2021-11-11,RTB-IBD,Chemagen,1.91,2.24,89.31,13.3965
2884,2021-10-20,RTB-IBD,Chemagen,2.03,1.9,79.28,11.892
2885,2021-12-13,RTB-IBD,Chemagen,1.9,2.27,49.4,7.41
2886,2021-12-03,RTB-IBD,Chemagen,1.97,2.1,88.92,13.338
2887,2021-12-10,RTB-IBD,Chemagen,1.95,2.18,73.52,11.028
2888,2021-12-10,RTB-IBD,Chemagen,1.86,1.9,72.39,10.8585
2889,2021-10-01,RTB-IBD,Chemagen,2.02,1.98,37.96,5.694
2890,2021-10-05,RTB-IBD,Chemagen,1.78,1.93,113.71,17.0565
2891,2021-11-23,RTB-IBD,Chemagen,1.92,2.15,110.21,16.5315
2892,2021-11-26,RTB-IBD,Chemagen,2.03,2.68,88.33,13.2495
2893,2021-12-13,RTB-IBD,Chemagen,1.85,1.82,82.41,12.3615
2894,2021-10-15,RTB-IBD,Chemagen,1.94,2.29,116.7,17.505
2895,2021-10-08,RTB-IBD,Chemagen,2.08,2.06,145.17,21.775499999999997
2896,2021-11-23,RTB-IBD,Chemagen,2.07,2.2,74.54,11.181000000000001
2897,2021-11-11,RTB-IBD,Chemagen,1.96,2.15,126.99,19.0485
2898,2021-12-03,RTB-IBD,Chemagen,1.88,1.93,105.89,15.8835
2899,2021-10-08,RTB-IBD,Chemagen,1.87,1.76,94.14,14.121
2900,2021-10-29,RTB-IBD,Chemagen,2.01,2.22,78.2,11.73
2901,2021-10-27,RTB-IBD,Chemagen,1.98,2.13,85.58,12.837
2902,2021-11-02,RTB-IBD,Chemagen,,,,
2903,2021-12-15,RTB-IBD,Chemagen,1.95,2.25,140.96,21.144
2904,2021-10-20,RTB-IBD,Chemagen,1.89,2.23,77.12,11.568
2905,2021-10-01,RTB-IBD,Chemagen,1.94,2.22,111.09,16.6635
2906,2021-10-01,RTB-IBD,Chemagen,1.82,1.94,84.71,12.706499999999998
2907,2021-10-08,RTB-IBD,Chemagen,1.92,1.86,106.64,15.996
2908,2021-10-05,RTB-IBD,Chemagen,2.05,2.51,50.86,7.629
2909,2021-10-01,RTB-IBD,Chemagen,1.79,2.0,68.36,10.254
2910,2021-12-15,RTB-IBD,Chemagen,1.88,2.13,112.58,16.887
2911,2021-12-15,RTB-IBD,Chemagen,1.91,2.13,70.41,10.5615
2912,2021-12-10,RTB-IBD,Chemagen,1.92,2.34,308.64,46.296
2913,2021-11-19,RTB-IBD,Chemagen,2.01,2.34,73.93,11.089500000000001
2914,2021-10-27,RTB-IBD,Chemagen,1.9,2.29,100.56,15.084
2915,2021-11-05,RTB-IBD,Chemagen,1.98,2.23,70.53,10.5795
2916,2021-12-13,RTB-IBD,Chemagen,1.86,2.01,119.99,17.9985
2917,2021-11-23,RTB-IBD,Chemagen,1.99,2.44,97.46,14.618999999999998
2918,2021-11-26,RTB-IBD,Chemagen,1.95,2.2,117.08,17.562
2919,2021-12-03,RTB-IBD,Chemagen,1.89,2.01,102.5,15.375
2920,2021-11-26,RTB-IBD,Chemagen,1.96,2.18,76.11,11.4165
2921,2021-11-26,RTB-IBD,Chemagen,1.95,2.02,62.97,9.4455
2922,2021-10-12,RTB-IBD,Chemagen,1.94,2.04,64.67,9.7005
2923,2021-12-03,RTB-IBD,Chemagen,1.87,1.66,76.7,11.505
2924,2021-10-08,RTB-IBD,Chemagen,1.91,1.95,117.81,17.6715
2925,2021-11-09,RTB-IBD,Chemagen,1.96,2.38,81.17,12.1755
2926,2021-12-17,RTB-IBD,Chemagen,1.92,2.23,107.54,16.131
2927,2021-10-22,RTB-IBD,Chemagen,1.96,2.27,96.87,14.5305
2928,2021-11-17,RTB-IBD,Chemagen,1.91,2.28,131.21,19.6815
2929,2021-11-30,RTB-IBD,Chemagen,1.97,2.04,59.69,8.9535
2930,2021-11-11,RTB-IBD,Chemagen,2.02,2.5,79.2,11.88
2931,2021-10-27,RTB-IBD,Chemagen,1.94,2.34,73.76,11.064
2932,2021-10-29,RTB-IBD,Chemagen,1.97,2.3,72.22,10.833
2933,2021-10-22,RTB-IBD,Chemagen,1.87,2.02,106.69,16.0035
2934,2021-11-19,RTB-IBD,Chemagen,1.9,2.24,103.22,15.483
2935,2021-11-19,RTB-IBD,Chemagen,2.14,2.14,43.23,6.484499999999999
2936,2021-11-19,RTB-IBD,Chemagen,1.63,0.98,111.63,16.7445
2937,2021-11-30,RTB-IBD,Chemagen,1.94,2.17,80.05,12.0075
2938,2021-10-05,RTB-IBD,Chemagen,1.84,1.94,69.99,10.4985
2939,2021-12-07,RTB-IBD,Chemagen,1.9,2.18,75.23,11.2845
2940,2021-10-15,RTB-IBD,Chemagen,1.97,2.15,99.12,14.868
2941,2021-12-13,RTB-IBD,Chemagen,1.84,2.09,150.98,22.647
2942,2021-11-11,RTB-IBD,Chemagen,2.02,2.45,87.83,13.1745
2943,2021-11-11,RTB-IBD,Chemagen,1.93,2.4,125.66,18.849
2944,2021-12-20,RTB-IBD,Chemagen,1.9,2.34,70.15,10.5225
2945,2021-11-09,RTB-IBD,Chemagen,1.86,1.97,60.83,9.1245
2946,2021-12-10,RTB-IBD,Chemagen,1.86,1.8,92.1,13.815
2947,2021-10-27,RTB-IBD,Chemagen,1.93,2.38,79.31,11.8965
2948,2021-12-15,RTB-IBD,Chemagen,1.92,2.24,80.69,12.1035
2949,2021-10-27,RTB-IBD,Chemagen,2.03,2.42,51.27,7.690500000000001
2950,2021-12-10,RTB-IBD,Chemagen,1.88,2.08,104.93,15.739500000000001
2951,2021-10-08,RTB-IBD,Chemagen,1.91,1.96,65.39,9.8085
2952,2021-11-15,RTB-IBD,Chemagen,1.9,2.32,104.35,15.6525
2953,2021-12-17,RTB-IBD,Chemagen,1.85,2.13,76.69,11.5035
2954,2021-10-20,RTB-IBD,Chemagen,1.85,2.0,67.26,10.089
2955,2021-10-27,RTB-IBD,Chemagen,2.03,2.42,68.39,10.2585
2956,2021-11-11,RTB-IBD,Chemagen,1.99,2.37,93.41,14.0115
2957,2021-11-23,RTB-IBD,Chemagen,1.89,2.21,75.7,11.355
2958,2021-12-13,RTB-IBD,Chemagen,1.84,1.5,100.21,15.031499999999998
2959,2021-10-29,RTB-IBD,Chemagen,1.98,2.32,154.84,23.226
2960,2021-11-11,RTB-IBD,Chemagen,1.94,2.24,95.29,14.293500000000002
2961,2021-10-15,RTB-IBD,Chemagen,1.94,2.26,91.76,13.764
2962,2021-10-22,RTB-IBD,Chemagen,1.86,1.67,110.63,16.5945
2963,2021-11-15,RTB-IBD,Chemagen,1.98,2.4,149.1,22.365
2964,2021-12-10,RTB-IBD,Chemagen,1.86,1.94,72.94,10.941
2965,2021-12-03,RTB-IBD,Chemagen,1.9,1.71,74.65,11.1975
2966,2021-10-01,RTB-IBD,Chemagen,2.04,2.01,57.01,8.5515
2967,2021-10-05,RTB-IBD,Chemagen,1.42,1.38,167.85,25.1775
2968,2021-11-26,RTB-IBD,Chemagen,1.87,2.15,180.41,27.0615
2969,2021-10-01,RTB-IBD,Chemagen,1.79,1.96,148.38,22.257
2970,2021-11-05,RTB-IBD,Chemagen,1.94,2.26,133.99,20.0985
2971,2021-12-03,RTB-IBD,Chemagen,1.88,2.24,91.19,13.6785
2972,2021-10-12,RTB-IBD,Chemagen,2.05,2.32,124.45,18.6675
2973,2021-12-10,RTB-IBD,Chemagen,1.92,1.91,60.04,9.006
2974,2021-11-30,RTB-IBD,Chemagen,2.04,2.37,85.82,12.872999999999998
2975,2021-12-03,RTB-IBD,Chemagen,1.94,2.25,99.84,14.976
2976,2021-10-22,RTB-IBD,Chemagen,2.05,1.63,75.16,11.274
2977,2021-12-03,RTB-IBD,Chemagen,1.53,0.72,215.77,32.3655
2978,2021-11-26,RTB-IBD,Chemagen,1.95,2.17,104.82,15.722999999999999
2979,2021-12-13,RTB-IBD,Chemagen,1.86,2.16,92.65,13.8975
2980,2021-11-26,RTB-IBD,Chemagen,1.94,2.44,113.88,17.082
2981,2021-10-05,RTB-IBD,Chemagen,1.99,2.3,37.64,5.646
2982,2021-10-08,RTB-IBD,Chemagen,1.94,2.02,182.65,27.3975
2983,2021-11-11,RTB-IBD,Chemagen,2.01,2.57,107.95,16.1925
2984,2021-10-27,RTB-IBD,Chemagen,1.91,2.28,86.26,12.939
2985,2021-11-30,RTB-IBD,Chemagen,1.94,1.46,85.04,12.756000000000002
2986,2021-12-10,RTB-IBD,Chemagen,1.88,1.91,99.63,14.9445
2987,2021-10-22,RTB-IBD,Chemagen,2.02,2.23,116.12,17.418
2988,2021-10-12,RTB-IBD,Chemagen,1.9,2.31,87.99,13.1985
2989,2021-10-05,RTB-IBD,Chemagen,1.65,1.62,81.02,12.153
2990,2021-12-15,RTB-IBD,Chemagen,1.9,2.42,139.15,20.8725
2991,2021-10-12,RTB-IBD,Chemagen,2.05,2.02,80.74,12.111
2992,2021-12-20,RTB-IBD,Chemagen,1.93,2.71,48.07,7.2105
2993,2021-10-05,RTB-IBD,Chemagen,1.84,2.03,86.05,12.9075
2994,2021-12-15,RTB-IBD,Chemagen,1.9,2.2,114.88,17.232
2995,2021-10-08,RTB-IBD,Chemagen,2.02,0.77,59.98,8.997
2996,2021-11-11,RTB-IBD,Chemagen,1.84,1.46,101.47,15.2205
2997,2021-12-17,RTB-IBD,Chemagen,2.04,2.29,73.75,11.0625
2998,2021-12-03,RTB-IBD,Chemagen,1.88,2.22,81.36,12.204
2999,2021-10-01,RTB-IBD,Chemagen,1.92,2.43,70.68,10.602000000000002
3000,2021-11-15,RTB-IBD,Chemagen,1.92,2.23,85.2,12.78
3001,2021-11-05,RTB-IBD,Chemagen,1.9,2.28,181.83,27.274500000000003
3002,2021-10-05,RTB-IBD,Chemagen,1.89,2.19,88.73,13.3095
3003,2021-11-26,RTB-IBD,Chemagen,1.89,2.03,92.2,13.83
3004,2021-11-30,RTB-IBD,Chemagen,2.02,2.4,79.9,11.985
3005,2021-12-13,RTB-IBD,Chemagen,1.95,1.93,66.15,9.9225
3006,2021-10-27,RTB-IBD,Chemagen,1.94,2.42,82.3,12.345
3007,2021-12-17,RTB-IBD,Chemagen,1.99,2.22,101.21,15.181499999999998
3008,2021-10-05,RTB-IBD,Chemagen,1.92,2.01,60.95,9.1425
3009,2021-10-22,RTB-IBD,Chemagen,1.84,1.51,87.69,13.1535
3010,2021-10-27,RTB-IBD,Chemagen,2.07,2.41,54.03,8.1045
3011,2021-12-15,RTB-IBD,Chemagen,1.91,2.39,157.94,23.691
3012,2021-11-11,RTB-IBD,Chemagen,1.97,2.29,118.3,17.745
3013,2021-10-20,RTB-IBD,Chemagen,1.99,2.21,83.41,12.5115
3014,2021-10-27,RTB-IBD,Chemagen,1.96,2.21,91.12,13.668
3015,2021-10-22,RTB-IBD,Chemagen,1.94,2.33,148.47,22.2705
3016,2021-10-27,RTB-IBD,Chemagen,1.93,2.38,73.64,11.046
3017,2021-10-08,RTB-IBD,Chemagen,2.05,2.36,98.91,14.8365
3018,2021-11-19,RTB-IBD,Chemagen,1.96,2.45,83.2,12.48
3019,2021-10-05,RTB-IBD,Chemagen,1.5,1.54,163.65,24.5475
3020,2021-12-17,RTB-IBD,Chemagen,1.96,2.19,64.48,9.672
3021,2021-11-26,RTB-IBD,Chemagen,1.94,2.46,123.07,18.4605
3022,2021-10-22,RTB-IBD,Chemagen,2.04,2.04,68.25,10.2375
3023,2021-10-27,RTB-IBD,Chemagen,1.96,2.4,49.6,7.44
3024,2021-10-01,RTB-IBD,Chemagen,2.01,2.28,70.68,10.602000000000002
3025,2021-10-27,RTB-IBD,Chemagen,2.09,2.13,72.73,10.9095
3026,2021-10-05,RTB-IBD,Chemagen,1.65,1.66,92.14,13.821
3027,2021-11-17,RTB-IBD,Chemagen,1.9,2.07,94.39,14.1585
3028,2021-11-19,RTB-IBD,Chemagen,1.97,2.21,105.93,15.889500000000002
3029,2021-12-13,RTB-IBD,Chemagen,1.86,2.29,85.87,12.8805
3030,2021-10-12,RTB-IBD,Chemagen,2.07,2.1,109.89,16.4835
3031,2021-11-02,RTB-IBD,Chemagen,,,,
3032,2021-11-02,RTB-IBD,Chemagen,,,,
3033,2021-12-13,RTB-IBD,Chemagen,1.92,2.28,72.29,10.843500000000002
3034,2021-10-05,RTB-IBD,Chemagen,1.91,2.21,102.31,15.3465
3035,2021-11-26,RTB-IBD,Chemagen,2.07,2.38,66.52,9.978
3036,2021-11-11,RTB-IBD,Chemagen,2.03,2.56,72.45,10.8675
3037,2021-10-01,RTB-IBD,Chemagen,1.93,1.92,100.66,15.099
3038,2021-10-15,RTB-IBD,Chemagen,1.86,2.2,113.44,17.016
3039,2021-12-13,RTB-IBD,Chemagen,1.9,2.25,101.46,15.218999999999998
3040,2021-12-15,RTB-IBD,Chemagen,1.91,2.01,116.33,17.4495
3041,2021-11-26,RTB-IBD,Chemagen,1.95,2.23,98.66,14.799
3042,2021-11-11,RTB-IBD,Chemagen,2.07,2.41,93.94,14.091
3043,2021-11-05,RTB-IBD,Chemagen,1.88,2.04,140.46,21.069
3044,2021-11-05,RTB-IBD,Chemagen,1.94,2.26,66.34,9.951
3045,2021-10-08,RTB-IBD,Chemagen,1.86,1.97,93.98,14.097
3046,2021-12-13,RTB-IBD,Chemagen,1.98,2.41,94.19,14.1285
3047,2021-10-20,RTB-IBD,Chemagen,1.86,2.14,65.04,9.756000000000002
3048,2021-11-19,RTB-IBD,Chemagen,1.93,2.17,75.03,11.2545
3049,2021-10-22,RTB-IBD,Chemagen,2.03,2.26,101.48,15.222
3050,2021-10-20,RTB-IBD,Chemagen,1.9,1.96,59.17,8.8755
3051,2021-10-08,RTB-IBD,Chemagen,1.91,2.17,123.11,18.4665
3052,2021-12-15,RTB-IBD,Chemagen,1.96,2.18,67.52,10.128
3053,2021-11-30,RTB-IBD,Chemagen,1.99,2.4,53.08,7.962
3054,2021-10-01,RTB-IBD,Chemagen,1.83,1.9,79.65,11.9475
3055,2021-11-30,RTB-IBD,Chemagen,1.92,2.22,137.51,20.6265
3056,2021-10-15,RTB-IBD,Chemagen,2.06,2.27,50.86,7.629
3057,2021-11-05,RTB-IBD,Chemagen,1.9,2.2,78.97,11.8455
3058,2021-10-12,RTB-IBD,Chemagen,1.92,2.0,108.76,16.314
3059,2021-10-12,RTB-IBD,Chemagen,1.97,2.39,122.01,18.3015
3060,2021-10-05,RTB-IBD,Chemagen,1.8,1.99,102.64,15.396
3061,2021-12-13,RTB-IBD,Chemagen,1.87,2.06,51.21,7.6815
3062,2021-11-30,RTB-IBD,Chemagen,2.04,2.29,64.48,9.672
3063,2021-10-12,RTB-IBD,Chemagen,2.06,2.14,101.71,15.256499999999999
3064,2021-10-12,RTB-IBD,Chemagen,1.98,2.43,64.39,9.6585
3065,2021-12-10,RTB-IBD,Chemagen,1.94,2.28,152.26,22.839
3066,2021-11-15,RTB-IBD,Chemagen,1.97,2.26,59.43,8.9145
3067,2021-12-20,RTB-IBD,Chemagen,1.91,2.32,134.24,20.136
3068,2021-11-19,RTB-IBD,Chemagen,1.9,2.32,119.14,17.871
3069,2021-11-05,RTB-IBD,Chemagen,1.93,2.19,154.31,23.1465
3070,2021-12-20,RTB-IBD,Chemagen,1.98,2.23,91.73,13.7595
3071,2021-12-03,RTB-IBD,Chemagen,2.03,1.8,87.18,13.077000000000002
3072,2021-10-01,RTB-IBD,Chemagen,2.0,2.38,108.68,16.302000000000003
3073,2021-11-11,RTB-IBD,Chemagen,2.0,2.37,108.54,16.281000000000002
3074,2021-11-26,RTB-IBD,Chemagen,2.03,2.36,89.02,13.353
3075,2021-10-08,RTB-IBD,Chemagen,2.01,2.14,67.84,10.176
3076,2021-12-15,RTB-IBD,Chemagen,1.89,2.45,66.76,10.014
3077,2021-11-23,RTB-IBD,Chemagen,1.99,2.2,120.66,18.099
3078,2021-12-17,RTB-IBD,Chemagen,1.87,2.21,49.1,7.365
3079,2021-12-07,RTB-IBD,Chemagen,1.83,1.48,49.12,7.368
3080,2021-10-27,RTB-IBD,Chemagen,2.02,2.25,81.9,12.285
3081,2021-10-15,RTB-IBD,Chemagen,1.9,2.09,77.05,11.5575
3082,2021-10-20,RTB-IBD,Chemagen,1.92,2.26,75.36,11.304
3083,2021-10-12,RTB-IBD,Chemagen,1.93,1.92,147.92,22.187999999999995
3084,2021-11-09,RTB-IBD,Chemagen,1.92,2.39,110.88,16.632
3085,2021-10-15,RTB-IBD,Chemagen,1.91,1.78,89.34,13.401
3086,2021-10-20,RTB-IBD,Chemagen,1.89,2.2,62.71,9.4065
3087,2021-11-11,RTB-IBD,Chemagen,2.05,2.55,62.26,9.339
3088,2021-11-11,RTB-IBD,Chemagen,1.96,2.45,125.32,18.798
3089,2021-12-03,RTB-IBD,Chemagen,1.93,1.7,113.19,16.9785
3090,2021-12-20,RTB-IBD,Chemagen,1.97,2.3,109.93,16.4895
3091,2021-10-01,RTB-IBD,Chemagen,1.83,2.19,80.94,12.141
3092,2021-10-15,RTB-IBD,Chemagen,1.86,2.09,84.21,12.631499999999999
3093,2021-11-26,RTB-IBD,Chemagen,2.12,1.85,91.51,13.7265
3094,2021-11-11,RTB-IBD,Chemagen,2.07,2.49,74.41,11.1615
3095,2021-11-30,RTB-IBD,Chemagen,1.96,2.26,74.27,11.1405
3096,2021-12-13,RTB-IBD,Chemagen,1.78,2.05,73.2,10.98
3097,2021-11-23,RTB-IBD,Chemagen,1.9,2.27,60.03,9.0045
3098,2021-11-17,RTB-IBD,Chemagen,1.9,2.12,71.45,10.7175
3099,2021-10-15,RTB-IBD,Chemagen,2.0,2.31,85.18,12.777000000000001
3100,2021-11-11,RTB-IBD,Chemagen,2.02,2.35,83.91,12.5865
3101,2021-11-26,RTB-IBD,Chemagen,1.91,2.11,98.74,14.811
3102,2021-11-23,RTB-IBD,Chemagen,1.94,2.02,92.71,13.906499999999998
3103,2021-10-01,RTB-IBD,Chemagen,1.1,1.07,356.92,53.538
3104,2021-10-01,RTB-IBD,Chemagen,1.89,2.04,84.08,12.612
3105,2021-11-05,RTB-IBD,Chemagen,1.94,2.3,95.79,14.368500000000001
3106,2021-11-11,RTB-IBD,Chemagen,1.96,2.28,93.04,13.956000000000001
3107,2021-10-20,RTB-IBD,Chemagen,1.96,1.83,103.53,15.5295
3108,2021-11-26,RTB-IBD,Chemagen,1.82,2.25,111.74,16.761
3109,2021-11-05,RTB-IBD,Chemagen,1.98,2.19,67.88,10.182
3110,2021-10-15,RTB-IBD,Chemagen,1.92,2.25,120.56,18.084
3111,2021-10-08,RTB-IBD,Chemagen,1.97,2.15,106.2,15.93
3112,2021-11-26,RTB-IBD,Chemagen,1.99,2.31,98.11,14.7165
3113,2021-11-09,RTB-IBD,Chemagen,1.9,2.24,135.15,20.2725
3114,2021-11-05,RTB-IBD,Chemagen,1.97,2.34,91.09,13.6635
3115,2021-10-05,RTB-IBD,Chemagen,1.78,1.71,63.98,9.597
3116,2021-12-10,RTB-IBD,Chemagen,2.01,2.1,65.59,9.8385
3117,2021-11-26,RTB-IBD,Chemagen,2.0,2.34,91.13,13.6695
3118,2021-12-20,RTB-IBD,Chemagen,1.9,2.39,83.66,12.549
3119,2021-10-12,RTB-IBD,Chemagen,1.85,1.68,84.55,12.6825
3120,2021-11-05,RTB-IBD,Chemagen,2.0,2.3,111.16,16.674
3121,2021-12-17,RTB-IBD,Chemagen,1.99,2.4,105.07,15.760499999999999
3122,2021-10-05,RTB-IBD,Chemagen,1.75,1.96,59.51,8.9265
3123,2021-11-26,RTB-IBD,Chemagen,1.99,2.3,96.28,14.442
3124,2021-10-22,RTB-IBD,Chemagen,1.89,2.17,73.09,10.9635
3125,2021-12-03,RTB-IBD,Chemagen,1.91,2.18,44.9,6.735
3126,2021-12-20,RTB-IBD,Chemagen,1.9,2.24,72.01,10.8015
3127,2021-10-29,RTB-IBD,Chemagen,1.93,2.01,224.7,33.705
3128,2021-10-27,RTB-IBD,Chemagen,2.06,2.46,98.59,14.7885
3129,2021-11-15,RTB-IBD,Chemagen,1.89,2.24,125.26,18.789
3130,2021-11-19,RTB-IBD,Chemagen,2.03,2.31,83.83,12.5745
3131,2021-10-05,RTB-IBD,Chemagen,1.82,1.99,110.94,16.641
3132,2021-12-15,RTB-IBD,Chemagen,2.01,2.36,109.35,16.4025
3133,2021-12-03,RTB-IBD,Chemagen,1.9,2.15,69.76,10.464
3134,2021-11-19,RTB-IBD,Chemagen,2.05,2.36,104.7,15.705
3135,2021-12-03,RTB-IBD,Chemagen,1.99,1.63,92.45,13.8675
3136,2021-12-13,RTB-IBD,Chemagen,1.93,2.29,72.85,10.9275
3137,2021-10-01,RTB-IBD,Chemagen,1.92,2.27,110.0,16.5
3138,2021-10-15,RTB-IBD,Chemagen,1.98,2.21,93.12,13.968
3139,2021-10-12,RTB-IBD,Chemagen,2.02,2.14,55.35,8.3025
3140,2021-10-01,RTB-IBD,Chemagen,1.81,2.04,48.82,7.323
3141,2021-12-03,RTB-IBD,Chemagen,1.88,1.86,65.93,9.889500000000002
3142,2021-12-10,RTB-IBD,Chemagen,1.9,2.15,166.15,24.9225
3143,2021-12-20,RTB-IBD,Chemagen,1.98,2.77,57.19,8.5785
3144,2021-12-03,RTB-IBD,Chemagen,1.92,2.15,83.38,12.507
3145,2021-11-09,RTB-IBD,Chemagen,1.86,2.02,133.03,19.9545
3146,2021-10-01,RTB-IBD,Chemagen,1.89,2.14,69.17,10.3755
3147,2021-10-01,RTB-IBD,Chemagen,1.97,2.27,93.58,14.037
3148,2021-11-17,RTB-IBD,Chemagen,1.97,1.82,95.54,14.331000000000001
3149,2021-10-29,RTB-IBD,Chemagen,1.93,2.21,104.96,15.743999999999998
3150,2021-11-05,RTB-IBD,Chemagen,1.94,2.22,83.47,12.5205
3151,2021-11-15,RTB-IBD,Chemagen,1.96,2.25,113.16,16.974
3152,2021-10-27,RTB-IBD,Chemagen,1.93,2.44,74.24,11.136
3153,2021-10-12,RTB-IBD,Chemagen,1.73,1.25,147.52,22.128
3154,2021-12-17,RTB-IBD,Chemagen,1.91,2.24,103.32,15.497999999999998
3155,2021-10-29,RTB-IBD,Chemagen,1.95,2.29,119.64,17.946
3156,2021-12-15,RTB-IBD,Chemagen,1.88,1.64,100.36,15.054
3157,2021-11-19,RTB-IBD,Chemagen,1.91,2.21,111.9,16.785
3158,2021-10-15,RTB-IBD,Chemagen,1.91,2.2,107.54,16.131
3159,2021-11-30,RTB-IBD,Chemagen,2.0,2.09,59.0,8.85
3160,2021-10-27,RTB-IBD,Chemagen,1.95,2.36,91.8,13.77
3161,2021-11-23,RTB-IBD,Chemagen,1.95,2.1,71.63,10.7445
3162,2021-11-17,RTB-IBD,Chemagen,2.03,2.19,111.68,16.752
3163,2021-12-03,RTB-IBD,Chemagen,1.9,1.56,67.4,10.11
3164,2021-11-30,RTB-IBD,Chemagen,1.96,2.33,121.23,18.1845
3165,2021-11-17,RTB-IBD,Chemagen,2.01,2.29,118.34,17.751
3166,2021-11-11,RTB-IBD,Chemagen,1.93,2.09,94.08,14.112
3167,2021-10-12,RTB-IBD,Chemagen,1.99,1.68,78.54,11.781000000000002
3168,2021-12-03,RTB-IBD,Chemagen,1.93,1.82,73.03,10.9545
3169,2021-10-15,RTB-IBD,Chemagen,1.94,2.12,77.79,11.668500000000002
3170,2021-11-17,RTB-IBD,Chemagen,1.89,2.07,125.84,18.876
3171,2021-10-08,RTB-IBD,Chemagen,1.93,2.26,115.2,17.28
3172,2021-10-05,RTB-IBD,Chemagen,1.89,2.09,106.19,15.9285
3173,2021-12-03,RTB-IBD,Chemagen,1.94,1.87,115.55,17.3325
3174,2021-12-20,RTB-IBD,Chemagen,1.94,1.91,65.35,9.8025
3175,2021-11-26,RTB-IBD,Chemagen,2.0,2.19,66.02,9.903
3176,2021-10-20,RTB-IBD,Chemagen,1.91,2.27,110.72,16.608
3177,2021-11-02,RTB-IBD,Chemagen,,,,
3178,2021-12-20,RTB-IBD,Chemagen,1.93,2.29,160.07,24.0105
3179,2021-11-30,RTB-IBD,Chemagen,1.84,1.58,85.77,12.8655
3180,2021-11-26,RTB-IBD,Chemagen,2.09,2.6,56.53,8.4795
3181,2021-10-22,RTB-IBD,Chemagen,1.9,1.98,83.29,12.493500000000001
3182,2021-11-19,RTB-IBD,Chemagen,1.89,2.26,105.94,15.891
3183,2021-10-22,RTB-IBD,Chemagen,1.93,2.37,131.74,19.761
3184,2021-10-27,RTB-IBD,Chemagen,2.04,2.36,49.46,7.419
3185,2021-10-29,RTB-IBD,Chemagen,1.95,0.77,85.28,12.792
3186,2021-10-15,RTB-IBD,Chemagen,1.94,2.19,66.14,9.921
3187,2021-12-03,RTB-IBD,Chemagen,1.82,1.69,90.4,13.56
3188,2021-11-05,RTB-IBD,Chemagen,2.0,2.33,81.8,12.27
3189,2021-10-22,RTB-IBD,Chemagen,1.94,2.31,111.49,16.7235
3190,2021-11-11,RTB-IBD,Chemagen,1.9,1.44,89.56,13.434
3191,2021-12-15,RTB-IBD,Chemagen,1.92,2.32,84.49,12.6735
3192,2021-12-13,RTB-IBD,Chemagen,1.89,2.3,79.05,11.8575
3193,2021-10-08,RTB-IBD,Chemagen,1.9,1.91,68.57,10.285499999999999
3194,2021-11-17,RTB-IBD,Chemagen,1.99,2.18,97.08,14.562
3195,2021-11-02,RTB-IBD,Chemagen,,,,
3196,2021-12-03,RTB-IBD,Chemagen,1.94,2.12,69.21,10.381499999999999
3197,2021-10-05,RTB-IBD,Chemagen,1.93,2.32,193.26,28.989
3198,2021-12-03,RTB-IBD,Chemagen,1.98,1.93,55.44,8.316
3199,2021-11-02,RTB-IBD,Chemagen,,,,
3200,2021-10-08,RTB-IBD,Chemagen,2.01,2.28,93.49,14.0235
3201,2021-11-11,RTB-IBD,Chemagen,2.02,2.54,61.52,9.228
